"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","rt","stimulus","response","task","correct_response","correct"
"","","","","","html-keyboard-response","62","2.0.0","148605","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","63","2.0.0","150414","p2mpwwhb0pg","1807","stimuli/47_150.jpg","f","response","f","true"
"","","","","","html-keyboard-response","64","2.0.0","150917","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","65","2.0.0","151919","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","66","2.0.0","154744","p2mpwwhb0pg","2822","stimuli/6_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","67","2.0.0","155246","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","68","2.0.0","156250","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","69","2.0.0","158403","p2mpwwhb0pg","2151","stimuli/34_100.jpg","f","response","f","true"
"","","","","","html-keyboard-response","70","2.0.0","158906","p2mpwwhb0pg","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","71","2.0.0","159910","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","72","2.0.0","161806","p2mpwwhb0pg","1892","stimuli/3_150_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","73","2.0.0","162307","p2mpwwhb0pg","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","74","2.0.0","163311","p2mpwwhb0pg","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","75","2.0.0","164568","p2mpwwhb0pg","1254","stimuli/14_50_R.jpg","j","response","j","true"
