"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","rt","stimulus","response","task","correct_response","correct"
"true","false","[]","[]","[]","preload","0","2.0.0","8575","pj2jmtf25zx","","","","","",""
"true","","","","","fullscreen","1","2.0.0","14511","pj2jmtf25zx","4928","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","15790","pj2jmtf25zx","1277","Welcome to the experiment. Press any key to begin."," ","","",""
"","","","","","survey-text","3","2.0.0","19285","pj2jmtf25zx","3488","","{""participant_id"":""moose""}","","",""
"","","","","","html-keyboard-response","4","2.0.0","24318","pj2jmtf25zx","5032","
        <p>Welcome to the experiment.</p>
        <p>In this task, you will see pairs of images.</p>
        <p>Your job is to determine whether the image on the right is a rotated version of the image on the left.</p>
        <p>Press the <strong>F</strong> key if the images are the same.</p>
        <p>Press the <strong>J</strong> key if the images are different.</p>
        <p>Press any key to begin.</p>
    "," ","","",""
"","","","","","html-keyboard-response","5","2.0.0","25331","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","6","2.0.0","30404","pj2jmtf25zx","5066","stimuli/19_100.jpg","f","response","f","true"
"","","","","","html-keyboard-response","7","2.0.0","30909","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","8","2.0.0","31916","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","9","2.0.0","35318","pj2jmtf25zx","3400","stimuli/3_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","10","2.0.0","35821","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","11","2.0.0","36823","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","12","2.0.0","41924","pj2jmtf25zx","5099","stimuli/17_150.jpg","j","response","f","false"
"","","","","","html-keyboard-response","13","2.0.0","42441","pj2jmtf25zx","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","14","2.0.0","43451","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","15","2.0.0","46647","pj2jmtf25zx","3194","stimuli/12_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","16","2.0.0","47163","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","17","2.0.0","48181","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","18","2.0.0","53775","pj2jmtf25zx","5592","stimuli/29_50_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","19","2.0.0","54289","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","20","2.0.0","55300","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","21","2.0.0","59184","pj2jmtf25zx","3882","stimuli/7_0_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","22","2.0.0","59693","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","23","2.0.0","60709","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","24","2.0.0","64337","pj2jmtf25zx","3626","stimuli/13_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","25","2.0.0","64844","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","26","2.0.0","65859","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","27","2.0.0","69994","pj2jmtf25zx","4133","stimuli/17_50_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","28","2.0.0","70507","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","29","2.0.0","71513","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","30","2.0.0","75254","pj2jmtf25zx","3739","stimuli/17_100_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","31","2.0.0","75760","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","32","2.0.0","76765","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","33","2.0.0","82698","pj2jmtf25zx","5931","stimuli/35_150_R.jpg","j","response","j","true"
"","","","","","html-keyboard-response","34","2.0.0","83206","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","35","2.0.0","84217","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","36","2.0.0","89086","pj2jmtf25zx","4867","stimuli/42_100.jpg","f","response","f","true"
"","","","","","html-keyboard-response","37","2.0.0","89591","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","38","2.0.0","90593","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","39","2.0.0","92694","pj2jmtf25zx","2099","stimuli/45_50.jpg","f","response","f","true"
"","","","","","html-keyboard-response","40","2.0.0","93212","pj2jmtf25zx","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","41","2.0.0","94228","pj2jmtf25zx","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","42","2.0.0","97576","pj2jmtf25zx","3347","stimuli/44_100_R.jpg","j","response","j","true"
