"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","rt","stimulus","response","task","correct_response","correct"
"true","false","[]","[]","[]","preload","0","2.0.0","2660","p4bc8wto6fd","","","","","",""
"true","","","","","fullscreen","1","2.0.0","7899","p4bc8wto6fd","4236","","","","",""
"","","","","","html-keyboard-response","2","2.0.0","8125","p4bc8wto6fd","224","Welcome to the experiment. Press any key to begin."," ","","",""
"","","","","","survey-text","3","2.0.0","10070","p4bc8wto6fd","1942","","{""participant_id"":""parrot""}","","",""
"","","","","","html-keyboard-response","4","2.0.0","20238","p4bc8wto6fd","10166","
        <p>Welcome to the experiment.</p>
        <p>In this task, you will see pairs of images.</p>
        <p>Your job is to determine whether the image on the right is a rotated version of the image on the left.</p>
        <p>Press the <strong>F</strong> key if the images are the same.</p>
        <p>Press the <strong>J</strong> key if the images are different.</p>
        <p>Press any key to begin.</p>
    "," ","","",""
"","","","","","html-keyboard-response","5","2.0.0","21241","p4bc8wto6fd","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","6","2.0.0","24432","p4bc8wto6fd","3185","stimuli/1_0.jpg","f","response","f","true"
"","","","","","html-keyboard-response","7","2.0.0","24935","p4bc8wto6fd","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","8","2.0.0","25939","p4bc8wto6fd","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","9","2.0.0","28129","p4bc8wto6fd","2187","stimuli/42_150.jpg","f","response","f","true"
"","","","","","html-keyboard-response","10","2.0.0","28631","p4bc8wto6fd","null","<p style=""border: 5px solid green;"">Correct!</p>","null","","",""
"","","","","","html-keyboard-response","11","2.0.0","29635","p4bc8wto6fd","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","12","2.0.0","31380","p4bc8wto6fd","1743","stimuli/17_100_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","13","2.0.0","31883","p4bc8wto6fd","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","14","2.0.0","32886","p4bc8wto6fd","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","15","2.0.0","42706","p4bc8wto6fd","9818","stimuli/45_100_R.jpg","f","response","j","false"
"","","","","","html-keyboard-response","16","2.0.0","43208","p4bc8wto6fd","null","<p style=""border: 5px solid red;"">Incorrect.</p>","null","","",""
"","","","","","html-keyboard-response","17","2.0.0","44211","p4bc8wto6fd","null","<div style=""font-size: 75px;"">+</div>","null","","",""
"","","","","","image-keyboard-response","18","2.0.0","48223","p4bc8wto6fd","4010","stimuli/46_0_R.jpg","j","response","j","true"
